teacher_id,student_id,ats_task,ats_eps,ats_time,cic_task,cic_eps,cic_time,vs_task,vs_eps,vs_time,Add student to class,Move student to class,Remove student from class,Copy student to class,Click admin tools,Click intro video,Click lesson plans,Click webinar,Click technical info,Click supplements,Click account management,Load performance report,Load progress report,Load activity report,Upload student spreadsheet,Convert selection text to speech,Convert dialog text to speech,Convert last text again,Export performance report,Look up glossary term,Print list of students,Load the Getting Started section,Load the Read to Lead section,Load the Support section,Print performance report,Print progress report,Print student all activity report,Print class individual activity report,Print student individual activity report,Print student writing activity report,Log into the platform,Log out of the platform,Add anonymous student to class,Load the Stats section,Load the Characters section,Load the You're Hired section,Load the OST section
41173,42118,null,null,null,28,null,28.85,null,null,null,0,0,0,0,62,4,34,0,0,0,0,6,11,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
14800,42120,null,null,null,43,1,39.2833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42121,null,null,null,17,null,13.8667,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42122,null,null,null,46,1,32.6667,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42123,null,null,null,6,null,17.2167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42124,null,null,null,20,null,32.9,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42125,null,null,null,78,3,33.6333,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36508,42141,25,1,46.2,null,null,null,null,null,null,0,0,0,0,28,2,3,0,0,0,0,4,3,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36508,42142,18,1,48.9667,null,null,null,null,null,null,0,0,0,0,28,2,3,0,0,0,0,4,3,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42143,null,null,null,23,null,10.3167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,42144,null,null,null,11,null,13.2667,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38289,42155,null,null,null,null,null,null,53,null,15.75,0,0,0,0,37,0,19,0,1,0,0,13,44,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
15015,42158,null,null,null,51,null,48.5833,null,null,null,0,0,0,0,58,0,3,0,1,0,0,28,74,21,0,0,0,0,4,1,0,0,0,0,3,5,0,2,1,0,0,8,0,0,0,0,0
41239,42159,null,null,null,118,4,142.4167,null,null,null,0,0,0,0,30,1,20,0,0,0,0,16,13,24,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13966,42161,null,null,null,null,null,null,42,null,43.9333,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
41173,42276,null,null,null,34,null,32.45,null,null,null,0,0,0,0,62,4,34,0,0,0,0,6,11,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
41173,42278,null,null,null,24,null,22.7333,null,null,null,0,0,0,0,62,4,34,0,0,0,0,6,11,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
36133,42280,null,null,null,null,null,null,262,6,164.0167,0,0,0,0,30,0,4,0,0,0,0,13,13,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36133,42281,null,null,null,null,null,null,388,6,418,0,0,0,0,30,0,4,0,0,0,0,13,13,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
38290,42318,null,null,null,null,null,null,122,2,65.7667,0,0,0,0,35,0,17,0,0,0,0,39,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38547,42407,null,null,null,138,5,275.6,null,null,null,0,0,0,0,83,2,35,0,0,0,0,47,68,63,4,0,0,0,0,0,3,0,0,0,1,1,4,0,2,0,0,1,0,0,0,0,0
38288,42408,null,null,null,38,1,18.6333,null,null,null,0,0,0,0,33,0,7,0,0,1,0,14,22,13,0,0,0,0,0,0,2,0,0,0,4,4,0,1,0,0,0,4,0,0,0,0,0
36408,42433,null,null,null,53,1,52.0167,null,null,null,0,0,0,0,27,9,32,0,1,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36408,42434,null,null,null,9,null,12.6167,null,null,null,0,0,0,0,27,9,32,0,1,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36408,42435,null,null,null,6,null,9.4333,null,null,null,0,0,0,0,27,9,32,0,1,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36408,42438,null,null,null,9,null,16.5,null,null,null,0,0,0,0,27,9,32,0,1,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
14668,42440,null,null,null,146,5,135.6333,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
38551,42443,null,null,null,40,null,76.0167,null,null,null,0,0,0,0,21,2,11,0,0,0,0,6,14,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38551,42444,null,null,null,34,null,58.0333,null,null,null,0,0,0,0,21,2,11,0,0,0,0,6,14,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38551,42445,null,null,null,88,1,136.0333,null,null,null,0,0,0,0,21,2,11,0,0,0,0,6,14,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36380,42449,167,4,111.5667,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42450,49,1,63.8167,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42452,88,null,90.3167,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42453,19,1,23.8,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42454,82,3,95.35,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42455,36,1,58.2667,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42456,95,3,106.2833,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42457,178,2,102.65,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42458,238,6,134.9333,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,42459,126,3,92.5167,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
14715,42481,null,null,null,null,null,null,243,null,295.1167,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38552,42486,null,null,null,9,null,27.3,null,null,null,0,0,0,0,52,2,42,0,0,0,0,27,14,28,1,0,0,0,1,12,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
42488,42500,null,null,null,15,null,30.1833,null,null,null,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38554,42512,null,null,null,148,5,293.8167,null,null,null,0,0,0,0,60,2,14,0,0,0,0,15,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38554,42513,null,null,null,21,1,36.5333,null,null,null,0,0,0,0,60,2,14,0,0,0,0,15,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38554,42514,null,null,null,102,4,203.8333,null,null,null,0,0,0,0,60,2,14,0,0,0,0,15,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38554,42515,null,null,null,122,5,162.2,null,null,null,0,0,0,0,60,2,14,0,0,0,0,15,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38554,42517,null,null,null,83,3,112.5333,null,null,null,0,0,0,0,60,2,14,0,0,0,0,15,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38549,42521,null,null,null,98,3,349.3833,null,null,null,0,0,0,0,50,6,17,0,0,0,0,30,11,18,0,0,0,0,4,8,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
13966,42524,null,null,null,null,null,null,35,null,17.2,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
13966,42525,null,null,null,null,null,null,69,null,17.8667,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
13966,42526,null,null,null,null,null,null,34,null,17.6167,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
14439,42527,null,null,null,null,null,null,21,null,10.2833,0,0,0,0,8,0,0,0,0,0,0,3,51,48,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
41638,42529,null,null,null,4,null,3.5333,null,null,null,0,0,0,0,10,0,8,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41638,42530,null,null,null,29,null,26.4167,null,null,null,0,0,0,0,10,0,8,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41846,42531,null,null,null,134,1,132.3,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42532,null,null,null,155,null,109.0833,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42533,null,null,null,91,null,105.1833,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42534,null,null,null,323,10,248.7,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42536,null,null,null,165,5,114.6167,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
657,42537,null,null,null,29,1,18.2167,null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41846,42539,null,null,null,340,12,182.75,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42540,null,null,null,304,8,205.0167,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42541,null,null,null,34,null,21.55,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42542,null,null,null,74,null,113.1667,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42543,null,null,null,175,4,120.4333,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42544,null,null,null,73,null,97.25,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42545,null,null,null,31,null,39.2833,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42546,null,null,null,23,null,19.8667,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42547,null,null,null,64,null,126.25,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
36823,42628,null,null,null,null,null,null,431,6,195.9667,0,0,0,0,26,0,3,0,0,0,0,0,2,44,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
41846,42631,null,null,null,323,10,277.2167,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42632,null,null,null,73,2,95.3833,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
38545,42638,null,null,null,112,4,55.1667,null,null,null,0,0,0,0,45,1,20,0,0,0,0,47,16,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14930,42652,null,null,null,97,1,61.4667,null,null,null,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38549,42654,null,null,null,22,null,42.8833,null,null,null,0,0,0,0,50,6,17,0,0,0,0,30,11,18,0,0,0,0,4,8,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
38549,42655,null,null,null,115,2,97.95,null,null,null,0,0,0,0,50,6,17,0,0,0,0,30,11,18,0,0,0,0,4,8,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
38550,42657,null,null,null,138,4,182.9667,null,null,null,0,0,0,0,36,0,9,0,0,0,0,18,11,10,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0
41846,42659,null,null,null,414,12,363.7167,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42662,null,null,null,191,5,130.5167,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42719,null,null,null,null,null,null,760,12,201.3,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42738,null,null,null,null,null,null,200,3,93.9167,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42740,null,null,null,null,null,null,2,null,0,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
41846,42741,null,null,null,124,3,130.4333,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
15015,42744,null,null,null,17,null,21.0833,null,null,null,0,0,0,0,58,0,3,0,1,0,0,28,74,21,0,0,0,0,4,1,0,0,0,0,3,5,0,2,1,0,0,8,0,0,0,0,0
38549,42797,null,null,null,177,5,229.8167,null,null,null,0,0,0,0,50,6,17,0,0,0,0,30,11,18,0,0,0,0,4,8,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
15015,42804,null,null,null,97,2,142.15,null,null,null,0,0,0,0,58,0,3,0,1,0,0,28,74,21,0,0,0,0,4,1,0,0,0,0,3,5,0,2,1,0,0,8,0,0,0,0,0
13960,42907,null,null,null,null,null,null,109,2,82.4333,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42908,null,null,null,null,null,null,52,null,60.5667,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42909,null,null,null,null,null,null,95,1,53.3333,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42910,null,null,null,null,null,null,54,null,52.4167,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42911,null,null,null,null,null,null,35,null,54.95,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42912,null,null,null,null,null,null,81,1,44.2,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42913,null,null,null,null,null,null,57,1,45.45,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13960,42914,null,null,null,null,null,null,45,null,27.3,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38157,42917,null,null,null,null,null,null,60,1,41.7167,0,0,0,0,18,0,2,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43203,43204,null,null,null,7,null,14.6667,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
43203,43205,null,null,null,36,1,67.6833,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36461,43279,null,null,null,70,3,92.9167,null,null,null,0,0,0,0,56,0,16,0,0,0,0,15,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36461,43280,null,null,null,100,3,95.5667,null,null,null,0,0,0,0,56,0,16,0,0,0,0,15,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43337,43339,2,null,2.8667,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,43340,null,null,null,33,null,15.5167,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,43347,null,null,null,2,null,0,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
36380,43375,41,1,26.85,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43376,180,4,95.7667,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43377,46,2,35.3167,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43378,90,2,53.1333,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43379,20,1,34.7667,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43383,101,1,45.1333,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43387,101,1,61.0167,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43391,83,2,75.1167,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43394,9,1,15.25,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43397,103,1,82.6667,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43399,71,1,33.3333,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43400,80,2,58.2,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43401,9,null,33.7667,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43402,17,null,9.5833,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43403,47,2,24.35,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,43404,37,null,24.9833,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
41846,43406,null,null,null,45,1,68.3833,null,null,null,0,0,0,0,4,0,1,0,0,0,0,10,3,4,0,0,0,0,0,10,5,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0
43337,43429,null,null,null,1,null,0,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
14715,43432,null,null,null,null,null,null,20,null,36.0333,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43578,43581,null,null,null,36,1,24,57,1,27.6,0,0,0,0,8,0,4,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43578,43581,null,null,null,36,1,24,57,1,27.6,0,0,0,0,8,0,4,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43576,43582,null,null,null,36,1,46.0167,null,null,null,0,0,0,0,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
36030,43585,null,null,null,1,null,0,null,null,null,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
43579,43586,null,null,null,47,1,46.95,null,null,null,0,0,0,0,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36023,43630,null,null,null,8,null,20.9167,null,null,null,0,0,0,0,12,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38549,43632,null,null,null,6,null,9.8,null,null,null,0,0,0,0,50,6,17,0,0,0,0,30,11,18,0,0,0,0,4,8,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
37814,43634,null,null,null,54,3,45.6,null,null,null,0,0,0,0,17,4,19,0,0,0,0,5,7,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36030,43639,null,null,null,null,null,null,1,null,0,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
40341,43640,null,null,null,null,null,null,67,1,45.05,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
43638,43646,null,null,null,null,null,null,63,1,70.7333,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43647,null,null,null,null,null,null,55,null,52.4,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43648,null,null,null,null,null,null,56,null,85.5,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
