user_id,play_iteration_id,episode_id,standard,instance,support_level,taskcount,task_id,task_description,why_important,time_completed
40493,31602,1,null,null,null,1,11,Read story on tablet in directors office DO,null,11/27/17 17:14
40493,31602,1,null,null,null,1,14,Dialog with Mai (social) in Consulting Office (office),null,11/1/17 16:22
40493,31602,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,10/30/17 16:19
40493,31602,1,null,null,null,1,16,Read flyers in PARK,null,10/30/17 16:20
40493,31602,1,null,null,null,2,16,Read flyers in PARK,null,11/1/17 16:12
40493,31602,1,null,null,null,1,17,See map in PARK,null,10/30/17 16:21
40493,31602,1,null,null,null,2,17,See map in PARK,null,11/1/17 16:10
40493,31602,1,null,null,null,3,17,See map in PARK,null,11/1/17 16:19
40493,31602,1,null,null,null,1,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,11/1/17 16:21
40493,31602,1,null,null,null,2,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,11/27/17 17:14
40493,31602,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,10/30/17 16:21
40493,31602,1,null,null,null,2,19,Read bulletinBoard in COFFEE,null,11/1/17 16:11
40493,31602,1,null,null,null,1,35,Hello Kitty,null,10/30/17 16:19
40493,31602,1,null,null,null,2,35,Hello Kitty,null,11/1/17 16:08
40493,31602,1,null,null,null,1,39,Read bulletinBoard in CONSULTING OFFICE,null,10/30/17 16:19
40493,31602,1,null,null,null,2,39,Read bulletinBoard in CONSULTING OFFICE,null,11/1/17 16:09
40493,31602,1,null,null,null,1,90,Read text from Carl,null,11/1/17 16:22
40493,31602,1,null,null,null,1,316,Episode started,null,10/27/17 16:16
40493,32724,2,null,null,null,1,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/6/17 16:42
40493,32724,2,null,null,null,1,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,11/6/17 16:42
40493,32724,2,null,null,null,1,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/6/17 16:44
40493,32724,2,null,null,null,1,317,Episode started,null,11/6/17 16:42
40493,32727,6,null,null,null,1,152,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/6/17 16:46
40493,32727,6,null,null,null,1,153,Dialog with Mai (social) in OfficeHub (hub),null,11/6/17 16:51
40493,32727,6,null,null,null,1,158,Dialog with Sofia (intern) in OfficeHub (hub),null,11/6/17 16:52
40493,32727,6,null,null,null,1,161,Dialog with Clive (youthCo) in Classroom,null,11/6/17 16:54
40493,32727,6,null,null,null,1,162,Dialog with Feza (kid) in Classroom,null,11/6/17 16:53
40493,32727,6,null,null,null,1,321,Episode started,null,11/6/17 16:45
40493,32738,7,null,null,null,1,171,Read TDBArticle on Tablet in DirectorOffice (dirOffice),null,11/6/17 16:57
40493,32738,7,null,null,null,1,172,Read Seed Catalog on Computer in OfficeHub (hub),null,11/6/17 16:57
40493,32738,7,null,null,null,1,177,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,11/6/17 16:59
40493,32738,7,null,null,null,1,178,See Opening Day Sign on Posters (flyer) in Park,null,11/6/17 16:59
40493,32738,7,null,null,null,2,178,See Opening Day Sign on Posters (flyer) in Park,null,11/6/17 16:59
40493,32738,7,null,null,null,3,178,See Opening Day Sign on Posters (flyer) in Park,null,11/6/17 16:59
40493,32738,7,null,null,null,1,180,Dialog with Mai (social) in DirectorOffice (dirOffice),null,11/6/17 16:56
40493,32738,7,null,null,null,1,189,Dialog with Clive (youthCo) in Classroom,null,11/6/17 16:59
40493,32738,7,null,null,null,1,322,Episode started,null,11/6/17 16:55
40493,32744,8,null,null,null,1,195,Dialog with Sofia (intern)  in DirectorOffice (dirOffice),null,11/6/17 17:02
40493,32744,8,null,null,null,1,196,Dialog with Gabe (edProgram) in OfficeHub (hub),null,11/6/17 17:02
40493,32744,8,null,null,null,1,197,Dialog with Suna (mother) in OfficeHub (hub),null,11/6/17 17:03
40493,32744,8,null,null,null,1,211,Read Producer's Email on Laptop in DirectorOffice (dirOffice),null,11/6/17 17:00
40493,32744,8,null,null,null,2,211,Read Producer's Email on Laptop in DirectorOffice (dirOffice),null,11/6/17 17:00
40493,32744,8,null,null,null,1,219,See Morning Metro Casting Call on BulletinBoard in CoffeeShop (coffee),null,11/6/17 17:04
40493,32744,8,null,null,null,1,323,Episode started,null,11/6/17 17:00
40493,32747,9,null,null,null,1,222,Read TDBArticle on Tablet in DirectorOffice (dirOffice),null,11/6/17 17:05
40493,32747,9,null,null,null,1,225,Read Jobs Listing on JobBoard (bulletinboard) in VisitorArea (visitor),null,11/6/17 17:08
40493,32747,9,null,null,null,2,225,Read Jobs Listing on JobBoard (bulletinboard) in VisitorArea (visitor),null,11/6/17 17:21
40493,32747,9,null,null,null,1,226,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,11/6/17 17:08
40493,32747,9,null,null,null,1,227,Read Pet Allergy Webpage on Computer in Consulting (office),null,11/6/17 17:10
40493,32747,9,null,null,null,1,229,See Holistic Medicine Flyers on Tree (flyer) in park,null,11/6/17 17:15
40493,32747,9,null,null,null,1,230,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/6/17 17:06
40493,32747,9,null,null,null,2,230,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/6/17 17:06
40493,32747,9,null,null,null,1,231,Dialog with Scout & Kwesi (dogandcat) in DirectorOffice (dirOffice),null,11/6/17 17:15
40493,32747,9,null,null,null,1,232,Dialog with Scout & Kwesi (dogandcat) in OfficeHub (hub),null,11/6/17 17:06
40493,32747,9,null,null,null,1,234,Dialog with Clive (youthCo) in VisitorArea (visitor),null,11/6/17 17:08
40493,32747,9,null,null,null,2,234,Dialog with Clive (youthCo) in VisitorArea (visitor),null,11/6/17 17:21
40493,32747,9,null,null,null,1,237,Dialog with Suna (mother) in Classroom,null,11/6/17 17:14
40493,32747,9,null,null,null,1,241,Dialog with Teresa (citizen) in Classroom,null,11/6/17 17:13
40493,32747,9,null,null,null,1,242,Dialog with Pierre (healthEd) in Consulting (office),null,11/6/17 17:09
40493,32747,9,null,null,null,1,244,Dialog with Feza (kid) in Consulting (office),null,11/6/17 17:09
40493,32747,9,null,null,null,1,324,Episode started,null,11/6/17 17:05
40493,32826,10,null,null,null,1,248,Read Security Systems Webpage on Computer in OfficeHub (hub),null,11/7/17 16:47
40493,32826,10,null,null,null,1,255,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/7/17 16:43
40493,32826,10,null,null,null,1,256,Dialog with Clive (youthCo) in OfficeHub (hub),null,11/7/17 16:45
40493,32826,10,null,null,null,1,264,Dialog with Staff (staffmeeting) in Classroom,null,11/7/17 16:47
40493,32826,10,null,null,null,1,325,Episode started,null,11/7/17 16:42
40493,32830,11,null,null,null,1,273,Read TDBArticle on Tablet in DirectorOffice (dirOffice),null,11/7/17 16:48
40493,32830,11,null,null,null,1,276,Read Jobs Listing on JobBoard (bulletinboard) in VisitorArea (visitor),null,11/7/17 16:54
40493,32830,11,null,null,null,1,277,Read Storm Insurance Webpage on Computer in Consulting (office),null,11/7/17 16:57
40493,32830,11,null,null,null,1,278,See Special Event Flyer on Sign (map) in Park,null,11/7/17 16:54
40493,32830,11,null,null,null,1,279,Read Message from Head of Board of Directors on Smartphone,null,11/7/17 16:50
40493,32830,11,null,null,null,1,280,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/7/17 16:50
40493,32830,11,null,null,null,1,281,Dialog with Clive (youthCo) in OfficeHub (hub),null,11/7/17 16:52
40493,32830,11,null,null,null,1,284,Dialog with Pierre (healthEd) in Consulting (office),null,11/7/17 16:56
40493,32830,11,null,null,null,1,288,Dialog with Mai (social) in Park,null,11/7/17 16:52
40493,32830,11,null,null,null,1,290,Dialog with Zeke (speaker) in Park,null,11/7/17 16:54
40493,32830,11,null,null,null,1,326,Episode started,null,11/7/17 16:48
40493,32871,12,null,null,null,1,293,Read TDBArticle on Tablet in DirectorOffice (dirOffice),null,11/9/17 14:28
40493,32871,12,null,null,null,1,294,Read Twitter Feed on Computer in OfficeHub (hub),null,11/9/17 14:29
40493,32871,12,null,null,null,1,297,Read Jobs Listing on JobBoard (bulletinboard) in VisitorArea (visitor),null,11/9/17 14:12
40493,32871,12,null,null,null,1,298,Read Message from Board of Directors on Smartphone,null,11/8/17 14:13
40493,32871,12,null,null,null,1,299,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,11/8/17 14:02
40493,32871,12,null,null,null,1,300,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/8/17 14:15
40493,32871,12,null,null,null,1,303,Dialog with Suna (mother) in VisitorArea (visitor),null,11/8/17 14:12
40493,32871,12,null,null,null,2,303,Dialog with Suna (mother) in VisitorArea (visitor),null,11/9/17 14:12
40493,32871,12,null,null,null,3,303,Dialog with Suna (mother) in VisitorArea (visitor),null,11/9/17 14:13
40493,32871,12,null,null,null,1,304,Dialog with Staff (staffmeeting) in Classroom,null,11/8/17 14:11
40493,32871,12,null,null,null,1,305,Dialog with Mai (social) in Consulting (office),null,11/9/17 14:29
40493,32871,12,null,null,null,1,307,Dialog with Sofia (intern) in CoffeeShop (coffee),null,11/8/17 14:06
40493,32871,12,null,null,null,1,312,Dialog with Ernie (intern) in CoffeeShop (coffee),null,11/8/17 14:03
40493,32871,12,null,null,null,2,312,Dialog with Ernie (intern) in CoffeeShop (coffee),null,11/9/17 14:13
40493,32871,12,null,null,null,1,327,Episode started,null,11/8/17 13:59
40494,33137,5,null,null,null,1,113,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/9/17 14:02
40494,33137,5,null,null,null,1,114,Dialog with Mai (social) in OfficeHub (hub),null,11/9/17 14:03
40494,33137,5,null,null,null,1,118,Dialog with Clive (youthCo) in VisitorArea (visitor),null,11/9/17 14:03
40494,33137,5,null,null,null,1,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,11/9/17 14:05
40494,33137,5,null,null,null,2,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,11/9/17 14:21
40494,33137,5,null,null,null,3,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,11/9/17 14:21
40494,33137,5,null,null,null,4,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,11/9/17 14:23
40494,33137,5,null,null,null,1,122,Dialog with Kwesi (cat) in Consulting (office),null,11/9/17 14:22
40494,33137,5,null,null,null,1,123,Dialog with Pierre (healthEd) in Consulting (office),null,11/9/17 14:05
40494,33137,5,null,null,null,1,135,See Park Clean Up Flyer on Tree (flyer) in Park,null,11/9/17 14:05
40494,33137,5,null,null,null,1,320,Episode started,null,11/9/17 14:01
40495,31611,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,10/27/17 16:21
40495,31611,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,10/27/17 16:20
40495,31611,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,10/30/17 16:21
40495,31611,1,null,null,null,1,16,Read flyers in PARK,null,10/30/17 16:21
40495,31611,1,null,null,null,1,316,Episode started,null,10/27/17 16:18
40495,32725,2,null,null,null,1,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/6/17 16:54
40495,32725,2,null,null,null,2,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/6/17 16:57
40495,32725,2,null,null,null,3,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/7/17 16:48
40495,32725,2,null,null,null,4,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/7/17 16:50
40495,32725,2,null,null,null,5,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/7/17 16:51
40495,32725,2,null,null,null,6,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,11/7/17 16:52
40495,32725,2,null,null,null,1,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,11/6/17 16:54
40495,32725,2,null,null,null,2,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,11/7/17 16:48
40495,32725,2,null,null,null,3,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,11/7/17 16:48
40495,32725,2,null,null,null,4,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,11/7/17 16:51
40495,32725,2,null,null,null,5,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,11/7/17 16:54
40495,32725,2,null,null,null,1,48,Read Jobs Listing on JobBoard (bulletinboard) in VisitorArea (visitor),null,11/6/17 16:53
40495,32725,2,null,null,null,1,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/6/17 16:46
40495,32725,2,null,null,null,2,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/6/17 16:57
40495,32725,2,null,null,null,3,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/7/17 16:48
40495,32725,2,null,null,null,4,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/7/17 16:48
40495,32725,2,null,null,null,1,58,Dialog with Sofia (intern) in OfficeHub (hub),null,11/6/17 16:52
40495,32725,2,null,null,null,2,58,Dialog with Sofia (intern) in OfficeHub (hub),null,11/6/17 16:52
40495,32725,2,null,null,null,3,58,Dialog with Sofia (intern) in OfficeHub (hub),null,11/7/17 16:48
40495,32725,2,null,null,null,4,58,Dialog with Sofia (intern) in OfficeHub (hub),null,11/7/17 16:50
40495,32725,2,null,null,null,1,64,Dialog with Gabe (edProgram) in Classroom,null,11/6/17 16:51
40495,32725,2,null,null,null,2,64,Dialog with Gabe (edProgram) in Classroom,null,11/6/17 16:51
40495,32725,2,null,null,null,3,64,Dialog with Gabe (edProgram) in Classroom,null,11/7/17 16:50
40495,32725,2,null,null,null,1,65,Dialog with Mai (social) in Consulting (office),null,11/6/17 16:50
40495,32725,2,null,null,null,2,65,Dialog with Mai (social) in Consulting (office),null,11/7/17 16:49
40495,32725,2,null,null,null,1,67,Dialog with Kwesi (cat) in Consulting (office),null,11/7/17 16:49
40495,32725,2,null,null,null,2,67,Dialog with Kwesi (cat) in Consulting (office),null,11/7/17 16:49
40495,32725,2,null,null,null,1,317,Episode started,null,11/6/17 16:43
40495,32741,6,null,null,null,1,152,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/6/17 16:59
40495,32741,6,null,null,null,1,153,Dialog with Mai (social) in OfficeHub (hub),null,11/6/17 17:00
40495,32741,6,null,null,null,1,158,Dialog with Sofia (intern) in OfficeHub (hub),null,11/6/17 17:00
40495,32741,6,null,null,null,1,159,Dialog with Suna (mother) in VisitorArea (visitor),null,11/6/17 17:01
40495,32741,6,null,null,null,1,161,Dialog with Clive (youthCo) in Classroom,null,11/6/17 17:02
40495,32741,6,null,null,null,1,162,Dialog with Feza (kid) in Classroom,null,11/6/17 17:03
40495,32741,6,null,null,null,1,321,Episode started,null,11/6/17 16:58
40495,32875,3,null,null,null,1,75,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,11/8/17 14:09
40495,32875,3,null,null,null,1,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/8/17 14:07
40495,32875,3,null,null,null,2,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/9/17 14:24
40495,32875,3,null,null,null,3,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/9/17 14:24
40495,32875,3,null,null,null,4,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/9/17 14:31
40495,32875,3,null,null,null,5,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/27/17 17:15
40495,32875,3,null,null,null,1,84,Dialog with Pierre (healthEd) in VisitorArea (visitor),null,11/8/17 14:08
40495,32875,3,null,null,null,1,318,Episode started,null,11/8/17 14:01
40496,31604,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,10/27/17 16:19
40496,31604,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,11/7/17 16:52
40496,31604,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,10/27/17 16:18
40496,31604,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/27/17 16:21
40496,31604,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,10/27/17 16:20
40496,31604,1,null,null,null,2,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,10/30/17 16:21
40496,31604,1,null,null,null,3,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,11/7/17 16:49
40496,31604,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,11/7/17 16:55
40496,31604,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,11/7/17 16:58
40496,31604,1,null,null,null,1,11,Read story on tablet in directors office DO,null,10/27/17 16:16
40496,31604,1,null,null,null,1,13,Read bulletinBoard in HUB,null,10/27/17 16:19
40496,31604,1,null,null,null,2,13,Read bulletinBoard in HUB,null,11/7/17 16:49
40496,31604,1,null,null,null,3,13,Read bulletinBoard in HUB,null,11/7/17 16:56
40496,31604,1,null,null,null,1,14,Dialog with Mai (social) in Consulting Office (office),null,11/7/17 16:54
40496,31604,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,10/27/17 16:20
40496,31604,1,null,null,null,1,16,Read flyers in PARK,null,10/27/17 16:19
40496,31604,1,null,null,null,2,16,Read flyers in PARK,null,11/7/17 16:52
40496,31604,1,null,null,null,1,17,See map in PARK,null,10/27/17 16:20
40496,31604,1,null,null,null,2,17,See map in PARK,null,11/7/17 16:52
40496,31604,1,null,null,null,1,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,11/7/17 16:53
40496,31604,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,11/7/17 16:53
40496,31604,1,null,null,null,1,35,Hello Kitty,null,10/27/17 16:20
40496,31604,1,null,null,null,2,35,Hello Kitty,null,11/1/17 16:18
40496,31604,1,null,null,null,3,35,Hello Kitty,null,11/7/17 16:54
40496,31604,1,null,null,null,1,39,Read bulletinBoard in CONSULTING OFFICE,null,10/27/17 16:20
40496,31604,1,null,null,null,2,39,Read bulletinBoard in CONSULTING OFFICE,null,11/7/17 16:55
40496,31604,1,null,null,null,1,316,Episode started,null,10/27/17 16:16
40496,33171,6,null,null,null,1,144,Read Cake Recipe on Computer in OfficeHub (hub),null,11/9/17 14:40
40496,33171,6,null,null,null,1,152,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/9/17 14:32
40496,33171,6,null,null,null,1,153,Dialog with Mai (social) in OfficeHub (hub),null,11/9/17 14:38
40496,33171,6,null,null,null,2,153,Dialog with Mai (social) in OfficeHub (hub),null,11/9/17 14:38
40496,33171,6,null,null,null,3,153,Dialog with Mai (social) in OfficeHub (hub),null,11/9/17 14:38
40496,33171,6,null,null,null,1,158,Dialog with Sofia (intern) in OfficeHub (hub),null,11/9/17 14:35
40496,33171,6,null,null,null,2,158,Dialog with Sofia (intern) in OfficeHub (hub),null,11/9/17 14:40
40496,33171,6,null,null,null,1,321,Episode started,null,11/9/17 14:30
40498,31615,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,10/27/17 16:20
40498,31615,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/27/17 16:21
40498,31615,1,null,null,null,2,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/30/17 16:20
40498,31615,1,null,null,null,3,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/30/17 16:20
40498,31615,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,10/30/17 16:20
40498,31615,1,null,null,null,1,11,Read story on tablet in directors office DO,null,10/30/17 16:21
40498,31615,1,null,null,null,1,316,Episode started,null,10/27/17 16:19
40499,31607,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,11/8/17 14:14
40499,31607,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,10/30/17 16:20
40499,31607,1,null,null,null,1,316,Episode started,null,10/27/17 16:17
40499,32721,2,null,null,null,1,45,See Flyers on BulletinBoard in OfficeHub (hub),null,11/6/17 16:52
40499,32721,2,null,null,null,1,46,Read Shelter Listing in Book in OfficeHub (hub),null,11/6/17 16:51
40499,32721,2,null,null,null,1,51,Read Health Initiatives on BulletinBoard in Consulting (office),null,11/6/17 16:57
40499,32721,2,null,null,null,2,51,Read Health Initiatives on BulletinBoard in Consulting (office),null,11/6/17 16:58
40499,32721,2,null,null,null,1,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,11/6/17 16:46
40499,32721,2,null,null,null,1,58,Dialog with Sofia (intern) in OfficeHub (hub),null,11/6/17 16:51
40499,32721,2,null,null,null,2,58,Dialog with Sofia (intern) in OfficeHub (hub),null,11/6/17 16:51
40499,32721,2,null,null,null,1,65,Dialog with Mai (social) in Consulting (office),null,11/6/17 16:53
40499,32721,2,null,null,null,1,67,Dialog with Kwesi (cat) in Consulting (office),null,11/6/17 16:57
40499,32721,2,null,null,null,2,67,Dialog with Kwesi (cat) in Consulting (office),null,11/6/17 16:57
40499,32721,2,null,null,null,3,67,Dialog with Kwesi (cat) in Consulting (office),null,11/6/17 16:57
40499,32721,2,null,null,null,1,317,Episode started,null,11/6/17 16:41
40499,33161,3,null,null,null,1,70,Listen to Stereo in DIrectorOffice (dirOffice),null,11/9/17 14:20
40499,33161,3,null,null,null,1,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/9/17 14:26
40499,33161,3,null,null,null,1,318,Episode started,null,11/9/17 14:19
40499,34438,12,null,null,null,1,327,Episode started,null,11/27/17 17:13
40501,31619,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,10/27/17 19:48
40501,31619,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,10/27/17 19:37
40501,31619,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/27/17 19:47
40501,31619,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,10/27/17 19:46
40501,31619,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,10/27/17 19:49
40501,31619,1,null,null,null,2,9,Dialog with Clive (youthCo) in Office Hub (hub),null,10/27/17 19:49
40501,31619,1,null,null,null,1,11,Read story on tablet in directors office DO,null,10/27/17 19:37
40501,31619,1,null,null,null,1,13,Read bulletinBoard in HUB,null,10/27/17 19:44
40501,31619,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,10/27/17 19:42
40501,31619,1,null,null,null,2,15,Read bulletinBoard in VISITOR'S AREA,null,10/27/17 19:46
40501,31619,1,null,null,null,1,16,Read flyers in PARK,null,10/27/17 19:43
40501,31619,1,null,null,null,1,17,See map in PARK,null,10/27/17 19:40
40501,31619,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,10/27/17 19:41
40501,31619,1,null,null,null,1,35,Hello Kitty,null,10/27/17 19:38
40501,31619,1,null,null,null,1,90,Read text from Carl,null,10/27/17 19:49
40501,31619,1,null,null,null,2,90,Read text from Carl,null,10/27/17 19:49
40501,31619,1,null,null,null,1,316,Episode started,null,10/27/17 19:36
40501,34502,4,null,null,null,1,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,11/27/17 19:48
40501,34502,4,null,null,null,2,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,11/27/17 19:56
40501,34502,4,null,null,null,1,92,Read TDBArticle on Tablet in DirectorOffice (dirOffice),null,11/27/17 19:54
40501,34502,4,null,null,null,1,93,Listen to Stereo in DirectorOffice (dirOffice),null,11/27/17 19:54
40501,34502,4,null,null,null,2,93,Listen to Stereo in DirectorOffice (dirOffice),null,11/27/17 19:54
40501,34502,4,null,null,null,3,93,Listen to Stereo in DirectorOffice (dirOffice),null,11/27/17 19:56
40501,34502,4,null,null,null,1,97,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,11/27/17 19:51
40501,34502,4,null,null,null,2,97,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,11/27/17 19:56
40501,34502,4,null,null,null,1,98,Read Health Initiatives on BulletinBoard in Consulting (office),null,11/27/17 19:49
40501,34502,4,null,null,null,2,98,Read Health Initiatives on BulletinBoard in Consulting (office),null,11/27/17 19:55
40501,34502,4,null,null,null,1,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,11/27/17 19:48
40501,34502,4,null,null,null,2,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,11/27/17 19:54
40501,34502,4,null,null,null,3,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,11/27/17 19:54
40501,34502,4,null,null,null,1,102,Dialog with Suna (mother) in VisitorArea (visitor),null,11/27/17 19:50
40501,34502,4,null,null,null,2,102,Dialog with Suna (mother) in VisitorArea (visitor),null,11/27/17 19:50
40501,34502,4,null,null,null,3,102,Dialog with Suna (mother) in VisitorArea (visitor),null,11/27/17 19:50
40501,34502,4,null,null,null,1,106,Dialog with Pierre (healthEd) in Consulting (office),null,11/27/17 19:52
40501,34502,4,null,null,null,1,107,Dialog with Kwesi (cat) in Consulting (office),null,11/27/17 19:49
40501,34502,4,null,null,null,2,107,Dialog with Kwesi (cat) in Consulting (office),null,11/27/17 19:49
40501,34502,4,null,null,null,1,169,See Volunteer Request on Tree in Park,null,11/27/17 19:51
40501,34502,4,null,null,null,1,319,Episode started,null,11/27/17 19:47
40502,31620,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,10/27/17 19:40
40502,31620,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,10/27/17 19:46
40502,31620,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,10/27/17 19:39
40502,31620,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/27/17 19:41
40502,31620,1,null,null,null,2,5,Dialog with Mai (social) in Visitor's Area (visitors),null,10/27/17 19:42
40502,31620,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,10/27/17 19:43
40502,31620,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,10/27/17 19:47
40502,31620,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,10/27/17 19:48
40502,31620,1,null,null,null,1,11,Read story on tablet in directors office DO,null,10/27/17 19:38
40502,31620,1,null,null,null,2,11,Read story on tablet in directors office DO,null,10/27/17 19:44
40502,31620,1,null,null,null,1,13,Read bulletinBoard in HUB,null,10/27/17 19:39
40502,31620,1,null,null,null,1,14,Dialog with Mai (social) in Consulting Office (office),null,10/27/17 19:47
40502,31620,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,10/27/17 19:43
40502,31620,1,null,null,null,1,16,Read flyers in PARK,null,10/27/17 19:41
40502,31620,1,null,null,null,2,16,Read flyers in PARK,null,10/27/17 19:44
40502,31620,1,null,null,null,1,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,10/27/17 19:49
40502,31620,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,10/27/17 19:42
40502,31620,1,null,null,null,1,90,Read text from Carl,null,10/27/17 19:47
40502,31620,1,null,null,null,1,316,Episode started,null,10/27/17 19:37
40503,34509,4,null,null,null,1,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,11/27/17 19:50
40503,34509,4,null,null,null,2,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,11/27/17 19:52
40503,34509,4,null,null,null,3,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,11/27/17 19:57
